State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Max _Team,Min_Temp,Avg_temp,Rainfall,Humidity,Soil
Odisha,DEOGARH,2008,Summer     ,Groundnut,215,206.4,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Summer     ,Maize,5,6.6,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Summer     ,Moong(Green Gram),559,185.6,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Summer     ,Sesamum,61,19.7,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Summer     ,Urad,2,1,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Summer     ,Wheat,72,105.1,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Groundnut,1,0.7,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Horse-gram,815,275.5,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Maize,4,5.9,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Moong(Green Gram),216,61.3,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Potato,308,2753.5,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Rapeseed &Mustard,354,78.2,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Rice,27000,38000,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Sesamum,1783,427.9,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Sugarcane,43,2084,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2008,Winter     ,Urad,44,16.3,32.58333333,22.91666667,27.75,1346.6,76.33333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Autumn     ,Groundnut,28,23.6,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Autumn     ,Maize,67,61.8,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Autumn     ,Moong(Green Gram),712,189.4,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Autumn     ,Rice,16000,13000,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Autumn     ,Sesamum,55,15.6,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Autumn     ,Urad,905,241.6,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Summer     ,Groundnut,210,189.2,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Summer     ,Maize,3,3.9,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Summer     ,Moong(Green Gram),354,115.1,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Summer     ,Sesamum,66,19.7,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Summer     ,Urad,18,7,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Summer     ,Wheat,108,146.3,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Horse-gram,618,214.4,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Maize,1,1.8,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Moong(Green Gram),206,64.9,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Potato,251,2205,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Rapeseed &Mustard,287,69.7,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Rice,27000,34000,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Sesamum,1209,344.6,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Sugarcane,15,763.7,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2009,Winter     ,Urad,51,17.6,34,23.25,28.625,992.5,84.58333333,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Groundnut,193,146.7,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Maize,211,257.4,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Moong(Green Gram),916,241.8,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Ragi,1,0.4,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Rice,19000,10000,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Sesamum,167,71.8,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Autumn     ,Urad,1216,372.1,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Summer     ,Groundnut,93,87.3,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Summer     ,Maize,3,4.2,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Summer     ,Moong(Green Gram),423,135.8,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Summer     ,Sesamum,22,10.3,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Summer     ,Urad,5,1.9,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Summer     ,Wheat,28,39.5,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Horse-gram,767,251.6,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Maize,4,5.1,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Moong(Green Gram),368,101.6,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Potato,221,1858.2,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Rapeseed &Mustard,197,40.4,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Rice,23000,20000,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Sesamum,1697,424.3,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Sugarcane,29,1548.3,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2010,Winter     ,Urad,103,41.2,33.58333333,23.25,28.41666667,949,84.5,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Autumn     ,Groundnut,118,116.7,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Autumn     ,Maize,92,102.5,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Autumn     ,Moong(Green Gram),514,84.3,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Autumn     ,Rice,14000,15000,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Autumn     ,Sesamum,27,6.5,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Autumn     ,Urad,714,162.8,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Summer     ,Groundnut,11,13.7,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Summer     ,Maize,2,2.4,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Summer     ,Moong(Green Gram),108,27.2,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Summer     ,Sesamum,35,10.2,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Summer     ,Urad,5,1.9,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Summer     ,Wheat,12,17.3,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Horse-gram,602,157.1,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Maize,10,12.6,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Moong(Green Gram),340,79.2,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Niger seed,1,0.1,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Potato,219,1770.6,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Rapeseed &Mustard,236,43,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Rice,24000,46000,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Sesamum,756,161.8,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Sugarcane,21,1098.7,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2011,Winter     ,Urad,40,11.8,32.66813725,20.54878383,26.60846054,1354,71.99043437,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Autumn     ,Groundnut,98,126.3,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Autumn     ,Maize,95,113.1,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Autumn     ,Moong(Green Gram),450,101.3,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Autumn     ,Rice,17000,35000,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Autumn     ,Sesamum,1,0.2,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Autumn     ,Urad,698,189.9,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Groundnut,213,315.7,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Maize,5,7.2,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Moong(Green Gram),91,36.4,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Rice,111000,7000,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Sesamum,24,6.1,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Urad,11,4.4,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Summer     ,Wheat,34,64.4,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Horse-gram,632,226.3,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Maize,5,6.4,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Moong(Green Gram),571,190.7,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Potato,232,2156.2,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Rapeseed &Mustard,338,78.1,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Rice,26000,76000,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Sesamum,706,180.7,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Sugarcane,12,555.8,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DEOGARH,2012,Winter     ,Urad,66,30.6,30.66666667,24,27.33333333,1386.2,74.875,RED SOIL & RED AND YELLOW SOIL
Odisha,DHENKANAL,2008,Autumn     ,Groundnut,1250,943.8,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Autumn     ,Maize,56,56.4,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Autumn     ,Moong(Green Gram),144,20,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Autumn     ,Ragi,21,10.6,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Autumn     ,Rice,9000,10000,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Autumn     ,Sesamum,3,0.7,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Autumn     ,Urad,50,15.8,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Groundnut,3191,4317.4,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Horse-gram,1,0.2,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Maize,7,9.1,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Moong(Green Gram),1001,367.4,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Rice,2000,4000,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Sesamum,17,5.5,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Urad,4,1.4,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Summer     ,Wheat,28,37.3,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Groundnut,1,1.1,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Horse-gram,1049,375.5,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Maize,9,12.6,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Moong(Green Gram),490,149.5,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Potato,245,2953.5,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Rapeseed &Mustard,112,15.8,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Rice,101000,169000,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Sesamum,537,90.8,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Sugarcane,305,19382.1,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2008,Winter     ,Urad,3909,1352.5,30.75,23.33333333,27.04166667,1428.7,76.02314815,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Groundnut,814,566.5,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Maize,46,39.2,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Moong(Green Gram),93,5.2,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Ragi,6,2.6,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Rice,10000,10000,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Sesamum,13,4,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Autumn     ,Urad,75,22.4,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Groundnut,3311,4728.1,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Maize,2,3.2,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Moong(Green Gram),1310,479.5,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Rice,1000,2000,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Sesamum,16,6.2,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Urad,21,2.7,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Summer     ,Wheat,2,2.5,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Groundnut,268,369.6,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Horse-gram,1153,475,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Moong(Green Gram),759,264.9,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Potato,297,4234,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Rapeseed &Mustard,197,31.3,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Rice,99000,157000,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Sesamum,446,83.8,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Sugarcane,151,11825,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2009,Winter     ,Urad,4172,1639.6,31.66666667,23.75,27.70833333,1471.7,81.66666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Groundnut,645,513.4,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Maize,234,387.8,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Moong(Green Gram),58,9.2,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Ragi,1,0.6,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Rice,9000,5000,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Sesamum,5,1.9,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Autumn     ,Urad,15,3.7,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Summer     ,Groundnut,3966,6595.5,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Summer     ,Horse-gram,5,1.9,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Summer     ,Moong(Green Gram),1924,558,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Summer     ,Sesamum,93,24,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Summer     ,Urad,11,1.9,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Summer     ,Wheat,5,5.2,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Horse-gram,1499,658.1,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Maize,24,49.5,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Moong(Green Gram),770,244.9,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Potato,260,3386.2,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Rapeseed &Mustard,226,35.3,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Rice,83000,121000,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Sesamum,414,76.2,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Sugarcane,405,26060.5,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2010,Winter     ,Urad,3478,1318.2,31,23.75,27.375,1127.6,83.41666667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2011,Autumn     ,Groundnut,725,554.6,31.225,23.15833333,27.19166667,1489.2,77.04166667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2011,Autumn     ,Maize,78,82.6,31.225,23.15833333,27.19166667,1489.2,77.04166667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2011,Autumn     ,Moong(Green Gram),39,6.6,31.225,23.15833333,27.19166667,1489.2,77.04166667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2011,Autumn     ,Ragi,2,0.9,31.225,23.15833333,27.19166667,1489.2,77.04166667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2011,Autumn     ,Rice,4000,5000,31.225,23.15833333,27.19166667,1489.2,77.04166667,RED SOIL & LITERITE SOIL
Odisha,DHENKANAL,2011,Autumn     ,Sesamum,10,2.2,31.225,23.15833333,27.19166667,1489.2,77.04166667,RED SOIL & LITERITE SOIL
